201	1	7846537	7941111
202	1	7941111	7941774
203	1	7941774	7964594.5
204	1	7964594.5	7990315
205	1	7990315	7990347.5
206	1	7990347.5	7990466.5
207	1	7990466.5	8040214
208	1	8040214	8043243
209	1	8043243	8083255
210	1	8083255	8099359.5
211	1	8099359.5	8099367.5
212	1	8099367.5	8099435.5
213	1	8099435.5	8099680.5
214	1	8099680.5	8099938
215	1	8099938	8101611
216	1	8101611	8134755.5
217	1	8134755.5	8135594.5
218	1	8135594.5	8135606
219	1	8135606	8135619.5
220	1	8135619.5	8139301.5
221	1	8139301.5	8140893
222	1	8140893	8140897
223	1	8140897	8141090
224	1	8141090	8263389
225	1	8263389	8263403
226	1	8263403	8265470.5
227	1	8265470.5	8268428
228	1	8268428	8269126.5
229	1	8269126.5	8274576.5
230	1	8274576.5	8287312
231	1	8287312	8292854.5
232	1	8292854.5	8292952
233	1	8292952	8296402.5
234	1	8296402.5	8335140.5
235	1	8335140.5	8335229
236	1	8335229	8348872
237	1	8348872	8348958
238	1	8348958	8351987
239	1	8351987	8516885.5
240	1	8516885.5	8585745.5
241	1	8585745.5	8597783.5
242	1	8597783.5	8674921
243	1	8674921	8743272
244	1	8743272	8743293.5
245	1	8743293.5	8743484.5
246	1	8743484.5	8754983.5
247	1	8754983.5	8756086.5
248	1	8756086.5	8756761.5
249	1	8756761.5	8756797
250	1	8756797	8757957.5
251	1	8757957.5	8758678.5
252	1	8758678.5	8774513
253	1	8774513	8804040.5
254	1	8804040.5	8905160.5
255	1	8905160.5	9046665
256	1	9046665	9053803
257	1	9053803	9056720
258	1	9056720	9056740.5
259	1	9056740.5	9057751.5
260	1	9057751.5	9063627
261	1	9063627	9227205
262	1	9227205	9298455.5
263	1	9298455.5	9298593.5
264	1	9298593.5	9298718
265	1	9298718	9298842.5
266	1	9298842.5	9298889
267	1	9298889	9298930.5
268	1	9298930.5	9335708
269	1	9335708	9421462
270	1	9421462	9442297
271	1	9442297	9494183.5
272	1	9494183.5	9502918.5
273	1	9502918.5	9503463
274	1	9503463	9504125.5
275	1	9504125.5	9504152
276	1	9504152	9510947.5
277	1	9510947.5	9519471.5
278	1	9519471.5	9520368
279	1	9520368	9521476.5
280	1	9521476.5	9549566
281	1	9549566	9549658
282	1	9549658	9549734.5
283	1	9549734.5	9694492
284	1	9694492	9907802
285	1	9907802	9985768
286	1	9985768	9988443
287	1	9988443	10013536.5
288	1	10013536.5	10013631
289	1	10013631	10013691
290	1	10013691	10227776
291	1	10227776	10359558
292	1	10359558	10415534.5
293	1	10415534.5	10583343
294	1	10583343	10588507
295	1	10588507	10723303
296	1	10723303	10823054
297	1	10823054	10873315
298	1	10873315	10873412.5
299	1	10873412.5	10930102.5
300	1	10930102.5	10962405
301	1	10962405	10971504.5
302	1	10971504.5	10971512.5
303	1	10971512.5	10982090
304	1	10982090	11111220.5
305	1	11111220.5	11244532
306	1	11244532	11276101
307	1	11276101	11387519.5
308	1	11387519.5	11477231.5
309	1	11477231.5	11477261
310	1	11477261	11479043
311	1	11479043	11481527
312	1	11481527	11481535.5
313	1	11481535.5	11488686.5
314	1	11488686.5	11488713.5
315	1	11488713.5	11522000.5
316	1	11522000.5	11684393.5
317	1	11684393.5	11690202
318	1	11690202	11695520.5
319	1	11695520.5	11731735
320	1	11731735	11811593.5
321	1	11811593.5	11812072
322	1	11812072	11833467
323	1	11833467	11833481
324	1	11833481	11978863.5
325	1	11978863.5	12100589.5
326	1	12100589.5	12145164
327	1	12145164	12165865
328	1	12165865	12172344.5
329	1	12172344.5	12178620.5
330	1	12178620.5	12244937.5
331	1	12244937.5	12309388.5
332	1	12309388.5	12318441
333	1	12318441	12346631
334	1	12346631	12398995.5
335	1	12398995.5	12433652.5
336	1	12433652.5	12433932
337	1	12433932	12445303.5
338	1	12445303.5	12445456.5
339	1	12445456.5	12449056
340	1	12449056	12449170
341	1	12449170	12449387
342	1	12449387	12454405.5
343	1	12454405.5	12488791
344	1	12488791	12560489.5
345	1	12560489.5	12561355
346	1	12561355	12564405.5
347	1	12564405.5	12564985.5
348	1	12564985.5	12671532
349	1	12671532	12671618
350	1	12671618	12671659
351	1	12671659	12671753
352	1	12671753	12671802
353	1	12671802	12676613.5
354	1	12676613.5	12690453.5
355	1	12690453.5	12788476
356	1	12788476	12788582.5
357	1	12788582.5	12788714.5
358	1	12788714.5	12950414
359	1	12950414	12979622
360	1	12979622	12985886
361	1	12985886	12989496
362	1	12989496	13092789.5
363	1	13092789.5	13144815
364	1	13144815	13198220
365	1	13198220	13360998
366	1	13360998	13507667.5
367	1	13507667.5	13507944.5
368	1	13507944.5	13508012
369	1	13508012	13508041
370	1	13508041	13508222
371	1	13508222	13572675.5
372	1	13572675.5	13594267
373	1	13594267	13595304.5
374	1	13595304.5	13673099.5
375	1	13673099.5	13685683.5
376	1	13685683.5	13741995.5
377	1	13741995.5	13809798.5
378	1	13809798.5	13828811.5
379	1	13828811.5	13970512.5
380	1	13970512.5	13970547
381	1	13970547	13970549.5
382	1	13970549.5	14042578
383	1	14042578	14042954.5
384	1	14042954.5	14048877
385	1	14048877	14053173
386	1	14053173	14090466
387	1	14090466	14090813.5
388	1	14090813.5	14090885.5
389	1	14090885.5	14090921
390	1	14090921	14092484
391	1	14092484	14095576.5
392	1	14095576.5	14110839.5
393	1	14110839.5	14297365
394	1	14297365	14306016.5
395	1	14306016.5	14390487
396	1	14390487	14391451.5
397	1	14391451.5	14391666.5
398	1	14391666.5	14501686
399	1	14501686	14508366.5
400	1	14508366.5	14512241
401	1	14512241	14512262.5
402	1	14512262.5	14512288.5
403	1	14512288.5	14692128
404	1	14692128	14702973.5
405	1	14702973.5	14703189
406	1	14703189	14703731
407	1	14703731	14711278.5
408	1	14711278.5	14711331
409	1	14711331	14711366.5
410	1	14711366.5	14712329
411	1	14712329	14713316.5
412	1	14713316.5	14713949
413	1	14713949	14716381
414	1	14716381	14756867
415	1	14756867	14759027
416	1	14759027	14759064.5
417	1	14759064.5	14788689.5
418	1	14788689.5	14788699.5
419	1	14788699.5	14788750
420	1	14788750	14788834
421	1	14788834	14800949
422	1	14800949	14925936
423	1	14925936	14929903.5
424	1	14929903.5	14986378.5
425	1	14986378.5	15065057
426	1	15065057	15120285
427	1	15120285	15187890.5
428	1	15187890.5	15278952.5
429	1	15278952.5	15512390
430	1	15512390	15512411
431	1	15512411	15735517
432	1	15735517	15992303
433	1	15992303	15992629
434	1	15992629	16062137.5
435	1	16062137.5	16149072.5
436	1	16149072.5	16149415
437	1	16149415	16213733.5
438	1	16213733.5	16222920
439	1	16222920	16224612
440	1	16224612	16226398
441	1	16226398	16341187
442	1	16341187	16464286
443	1	16464286	16511855.5
444	1	16511855.5	16515542.5
445	1	16515542.5	16519098
446	1	16519098	16543771.5
447	1	16543771.5	16648809
448	1	16648809	16755086.5
449	1	16755086.5	16799677
450	1	16799677	16819034.5
451	1	16819034.5	16961278.5
452	1	16961278.5	17024872.5
453	1	17024872.5	17060627.5
454	1	17060627.5	17323564.5
455	1	17323564.5	17323784.5
456	1	17323784.5	17391519
457	1	17391519	17392222
458	1	17392222	17467306.5
459	1	17467306.5	17486963.5
460	1	17486963.5	17487090
461	1	17487090	17487250.5
462	1	17487250.5	17519934
463	1	17519934	17611232.5
464	1	17611232.5	17673917
465	1	17673917	17676034.5
466	1	17676034.5	17676327.5
467	1	17676327.5	17676965
468	1	17676965	17677936
469	1	17677936	17696009.5
470	1	17696009.5	17714077
471	1	17714077	17714107
472	1	17714107	17714127
473	1	17714127	17735323.5
474	1	17735323.5	17735342
475	1	17735342	17735523.5
476	1	17735523.5	17735695.5
477	1	17735695.5	17735931
478	1	17735931	17736685
479	1	17736685	17740295
480	1	17740295	17743075
481	1	17743075	17747370
482	1	17747370	17825292
483	1	17825292	17826886.5
484	1	17826886.5	17829457.5
485	1	17829457.5	17833611.5
486	1	17833611.5	17881879
487	1	17881879	17881924.5
488	1	17881924.5	17961869.5
489	1	17961869.5	18030941
490	1	18030941	18054963
491	1	18054963	18200339.5
492	1	18200339.5	18200343
493	1	18200343	18378434
494	1	18378434	18383729
495	1	18383729	18504235.5
496	1	18504235.5	18512735
497	1	18512735	18554006
498	1	18554006	18597114.5
499	1	18597114.5	18771469
500	1	18771469	18771497
501	1	18771497	18771523
502	1	18771523	18771632.5
503	1	18771632.5	18822613
504	1	18822613	18940074
505	1	18940074	18964615.5
506	1	18964615.5	19111965
507	1	19111965	19231360.5
508	1	19231360.5	19253114
509	1	19253114	19273537
510	1	19273537	19331554
511	1	19331554	19331670
512	1	19331670	19519223
513	1	19519223	19519426
514	1	19519426	19519675
515	1	19519675	19521888.5
516	1	19521888.5	19522403.5
517	1	19522403.5	19522489
518	1	19522489	19526536.5
519	1	19526536.5	19534462.5
520	1	19534462.5	19535479.5
521	1	19535479.5	19546822.5
522	1	19546822.5	19552453.5
523	1	19552453.5	19552683
524	1	19552683	19553796.5
525	1	19553796.5	19553899
526	1	19553899	19554036.5
527	1	19554036.5	19673888
528	1	19673888	19696679
529	1	19696679	19700207.5
530	1	19700207.5	19792241
531	1	19792241	19801122.5
532	1	19801122.5	19812312.5
533	1	19812312.5	19978203.5
534	1	19978203.5	19992011
535	1	19992011	19992043
536	1	19992043	19992140.5
537	1	19992140.5	19999319
538	1	19999319	20010639
539	1	20010639	20105567
540	1	20105567	20105619
541	1	20105619	20110352
542	1	20110352	20119417.5
543	1	20119417.5	20329463.5
544	1	20329463.5	20434433
545	1	20434433	20434552
546	1	20434552	20643706.5
547	1	20643706.5	20643827
548	1	20643827	20942639.5
549	1	20942639.5	20994919.5
550	1	20994919.5	21176600
551	1	21176600	21176937
552	1	21176937	21178044
553	1	21178044	21368427.5
554	1	21368427.5	21369126
555	1	21369126	21410408.5
556	1	21410408.5	21458329.5
557	1	21458329.5	21466942.5
558	1	21466942.5	21683741.5
559	1	21683741.5	21683786.5
560	1	21683786.5	21683821
561	1	21683821	21683831
562	1	21683831	21719707
563	1	21719707	21755271
564	1	21755271	21798276
565	1	21798276	22018879.5
566	1	22018879.5	22071344.5
567	1	22071344.5	22071512.5
568	1	22071512.5	22071603.5
569	1	22071603.5	22111716
570	1	22111716	22179810
571	1	22179810	22195731.5
572	1	22195731.5	22249084
573	1	22249084	22249298.5
574	1	22249298.5	22257113.5
575	1	22257113.5	22381489.5
576	1	22381489.5	22506749
577	1	22506749	22510665
578	1	22510665	22645257
579	1	22645257	22668206
580	1	22668206	22668393
581	1	22668393	22678828
582	1	22678828	22678860.5
583	1	22678860.5	22678911
584	1	22678911	22695148
585	1	22695148	22699444.5
586	1	22699444.5	22706667.5
587	1	22706667.5	22706792
588	1	22706792	22709566
589	1	22709566	22778060
590	1	22778060	22786198
591	1	22786198	22841506
592	1	22841506	22858478.5
593	1	22858478.5	23038529
594	1	23038529	23216896
595	1	23216896	23216917.5
596	1	23216917.5	23231817.5
597	1	23231817.5	23250393.5
598	1	23250393.5	23332337
599	1	23332337	23609023.5
600	1	23609023.5	23611604.5
601	1	23611604.5	23652831.5
602	1	23652831.5	23653164
603	1	23653164	23653319.5
604	1	23653319.5	23653339
605	1	23653339	23654964
606	1	23654964	23718140.5
607	1	23718140.5	23962851
608	1	23962851	23969759
609	1	23969759	23969781.5
610	1	23969781.5	24043179.5
611	1	24043179.5	24182012.5
612	1	24182012.5	24221083.5
613	1	24221083.5	24252295
614	1	24252295	24268053
615	1	24268053	24268083.5
616	1	24268083.5	24454698.5
617	1	24454698.5	24458307.5
618	1	24458307.5	24463063
619	1	24463063	24483683
620	1	24483683	24504306
621	1	24504306	24735045
622	1	24735045	25055573
623	1	25055573	25067143.5
624	1	25067143.5	25099710.5
625	1	25099710.5	25146506
626	1	25146506	25146520
627	1	25146520	25155540
628	1	25155540	25168414.5
629	1	25168414.5	25285299.5
630	1	25285299.5	25285303.5
631	1	25285303.5	25285309.5
632	1	25285309.5	25285372.5
633	1	25285372.5	25288446
634	1	25288446	25370538.5
635	1	25370538.5	25376056
636	1	25376056	25397729
637	1	25397729	25397855
638	1	25397855	25398289.5
639	1	25398289.5	25405015
640	1	25405015	25415838.5
641	1	25415838.5	25415846
642	1	25415846	25416096
643	1	25416096	25436951
644	1	25436951	25729340.5
645	1	25729340.5	26040646
646	1	26040646	26147135.5
647	1	26147135.5	26147206.5
648	1	26147206.5	26147716.5
649	1	26147716.5	26147807
650	1	26147807	26149983.5
651	1	26149983.5	26200891
652	1	26200891	26202389
653	1	26202389	26202599
654	1	26202599	26205923.5
655	1	26205923.5	26206065
656	1	26206065	26206161.5
657	1	26206161.5	26206286.5
658	1	26206286.5	26206452
659	1	26206452	26206485
660	1	26206485	26206546.5
661	1	26206546.5	26497248
662	1	26497248	26497303
663	1	26497303	26497327
664	1	26497327	26497338
665	1	26497338	26497440.5
666	1	26497440.5	26497448
667	1	26497448	26573623
668	1	26573623	26665645.5
669	1	26665645.5	26667010
670	1	26667010	26667299.5
671	1	26667299.5	26667379
672	1	26667379	26668005.5
673	1	26668005.5	26688573
674	1	26688573	26688701.5
675	1	26688701.5	26688744.5
676	1	26688744.5	26787994
677	1	26787994	26846093.5
678	1	26846093.5	26849118
679	1	26849118	26935935.5
680	1	26935935.5	27018199.5
681	1	27018199.5	27079540
682	1	27079540	27080066.5
683	1	27080066.5	27098501.5
684	1	27098501.5	27112434
685	1	27112434	27173729
686	1	27173729	27179709.5
687	1	27179709.5	27194342.5
688	1	27194342.5	27323329
689	1	27323329	27379105.5
690	1	27379105.5	27380564
691	1	27380564	27390429.5
692	1	27390429.5	27390465
693	1	27390465	27392151.5
694	1	27392151.5	27397428.5
695	1	27397428.5	27397961
696	1	27397961	27398938.5
697	1	27398938.5	27500354
